# retrieved from http://www.ensembl.org/biomart/martview/d81b6aef15e4e70f94d34db8b8f23110?VIRTUALSCHEMANAME=default&ATTRIBUTES=drerio_gene_ensembl.default.homologs.ensembl_gene_id|drerio_gene_ensembl.default.homologs.external_gene_name|drerio_gene_ensembl.default.homologs.mmusculus_homolog_ensembl_gene|drerio_gene_ensembl.default.homologs.mmusculus_homolog_associated_gene_name&FILTERS=drerio_gene_ensembl.default.filters.with_mmusculus_homolog.only&VISIBLEPANEL=attributepanel
Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name
ENSDARG00000089868,si:ch211-112c15.8,ENSMUSG00000030341,Tnfrsf1a
ENSDARG00000044492,ublcp1,ENSMUSG00000041231,Ublcp1
ENSDARG00000100095,anxa1b,ENSMUSG00000024659,Anxa1
ENSDARG00000086215,gpr156,ENSMUSG00000046961,Gpr156
ENSDARG00000009837,agk,ENSMUSG00000029916,Agk
ENSDARG00000098141,supt3h,ENSMUSG00000038954,Supt3
ENSDARG00000013845,ttc14,ENSMUSG00000027677,Ttc14
ENSDARG00000100623,trrap,ENSMUSG00000045482,Trrap
ENSDARG00000060504,pfkla,ENSMUSG00000020277,Pfkl
ENSDARG00000090890,cmklr1,ENSMUSG00000042190,Cmklr1
ENSDARG00000028614,mospd1,ENSMUSG00000023074,Mospd1
ENSDARG00000056515,spsb1,ENSMUSG00000039911,Spsb1
ENSDARG00000039701,emx2,ENSMUSG00000043969,Emx2
ENSDARG00000058463,ndufab1a,ENSMUSG00000030869,Ndufab1
ENSDARG00000078136,wdr47a,ENSMUSG00000040389,Wdr47
ENSDARG00000110362,cmklrl2,ENSMUSG00000042190,Cmklr1
ENSDARG00000054456,clip3,ENSMUSG00000013921,Clip3
ENSDARG00000076002,osbpl5,ENSMUSG00000037606,Osbpl5
ENSDARG00000032704,qrsl1,ENSMUSG00000019863,Qrsl1
ENSDARG00000036868,tbpl1,ENSMUSG00000071359,Tbpl1
ENSDARG00000023176,tdo2b,ENSMUSG00000028011,Tdo2
ENSDARG00000068868,nap1l4b,ENSMUSG00000059119,Nap1l4
ENSDARG00000036057,tradd,ENSMUSG00000031887,Tradd
ENSDARG00000079616,cramp1,ENSMUSG00000038002,Cramp1l
ENSDARG00000075446,naa25,ENSMUSG00000042719,Naa25
ENSDARG00000057497,stk35l,ENSMUSG00000037885,Stk35
ENSDARG00000078983,fam118b,ENSMUSG00000050471,Fam118b
ENSDARG00000052766,si:ch211-239f4.1,ENSMUSG00000011832,Evi5l
ENSDARG00000013006,pibf1,ENSMUSG00000022064,Pibf1
ENSDARG00000004616,mtmr2,ENSMUSG00000031918,Mtmr2
ENSDARG00000063069,gripap1,ENSMUSG00000031153,Gripap1
ENSDARG00000007098,itm2ba,ENSMUSG00000022108,Itm2b
ENSDARG00000003269,clcn3,ENSMUSG00000004319,Clcn3
ENSDARG00000077057,esco1,ENSMUSG00000024293,Esco1
ENSDARG00000091079,si:zfos-1192g2.3,ENSMUSG00000029815,Malsu1
ENSDARG00000098344,rab18b,ENSMUSG00000073639,Rab18
ENSDARG00000077875,slc2a5,ENSMUSG00000028976,Slc2a5
ENSDARG00000031075,cadm1a,ENSMUSG00000032076,Cadm1
ENSDARG00000029856,cnn3b,ENSMUSG00000053931,Cnn3
ENSDARG00000063444,si:dkey-32n7.7,ENSMUSG00000033200,Tpsg1
ENSDARG00000063444,si:dkey-32n7.7,ENSMUSG00000034039,Prss29
ENSDARG00000063444,si:dkey-32n7.7,ENSMUSG00000024171,Prss28
ENSDARG00000063444,si:dkey-32n7.7,ENSMUSG00000024173,Tpsab1
ENSDARG00000063444,si:dkey-32n7.7,ENSMUSG00000033825,Tpsb2
ENSDARG00000100383,il10ra,ENSMUSG00000020009,Ifngr1
ENSDARG00000100383,il10ra,ENSMUSG00000022971,Ifnar2
ENSDARG00000104384,AGBL1,ENSMUSG00000025754,Agbl1
ENSDARG00000098466,ube2a,ENSMUSG00000016308,Ube2a
ENSDARG00000039513,zgc:153119,ENSMUSG00000078786,BC024978
ENSDARG00000053425,serinc2l,ENSMUSG00000023232,Serinc2
ENSDARG00000038176,cyb561,ENSMUSG00000019590,Cyb561
ENSDARG00000053864,elmsan1b,ENSMUSG00000042507,Elmsan1
ENSDARG00000043328,fip1l1a,ENSMUSG00000029227,Fip1l1
ENSDARG00000041576,nudt18,ENSMUSG00000045211,Nudt18
ENSDARG00000015747,aarsd1,ENSMUSG00000075528,Aarsd1
ENSDARG00000015747,aarsd1,ENSMUSG00000097239,Gm27029
ENSDARG00000011672,sema3b,ENSMUSG00000057969,Sema3b
ENSDARG00000039265,arhgap4a,ENSMUSG00000031389,Arhgap4
ENSDARG00000012535,epx,ENSMUSG00000009356,Lpo
ENSDARG00000012535,epx,ENSMUSG00000009350,Mpo
ENSDARG00000039345,drg1,ENSMUSG00000020457,Drg1
ENSDARG00000071355,si:ch211-197g15.7,ENSMUSG00000028037,Ifi44
ENSDARG00000071355,si:ch211-197g15.7,ENSMUSG00000039146,Ifi44l
ENSDARG00000088711,lgals1l1,ENSMUSG00000043501,Lgals2
ENSDARG00000004806,grwd1,ENSMUSG00000053801,Grwd1
ENSDARG00000008372,spred2b,ENSMUSG00000045671,Spred2
ENSDARG00000076564,hspg2,ENSMUSG00000028763,Hspg2
ENSDARG00000039152,fbxo36b,ENSMUSG00000073633,Fbxo36
ENSDARG00000044278,synpr,ENSMUSG00000056296,Synpr
ENSDARG00000007560,sema3bl,ENSMUSG00000021904,Sema3g
ENSDARG00000060871,mctp1b,ENSMUSG00000021596,Mctp1
ENSDARG00000011000,gtf2a1,ENSMUSG00000020962,Gtf2a1
ENSDARG00000008861,tfap2e,ENSMUSG00000042477,Tfap2e
ENSDARG00000016964,MCUR1,ENSMUSG00000021371,Mcur1
ENSDARG00000094454,cdh23,ENSMUSG00000021803,Cdhr1
ENSDARG00000079097,tanc2a,ENSMUSG00000053580,Tanc2
ENSDARG00000069169,cerk,ENSMUSG00000035891,Cerk
ENSDARG00000043323,lnx1,ENSMUSG00000029228,Lnx1
ENSDARG00000028546,ndufs1,ENSMUSG00000025968,Ndufs1
ENSDARG00000053728,ttll3,ENSMUSG00000030276,Ttll3
ENSDARG00000017741,g3bp1,ENSMUSG00000018583,G3bp1
ENSDARG00000039066,klhl31,ENSMUSG00000044938,Klhl31
ENSDARG00000091221,ttc34,ENSMUSG00000046637,Ttc34
ENSDARG00000045360,flj11011l,ENSMUSG00000025939,Ube2w
ENSDARG00000101010,hpdl,ENSMUSG00000043155,Hpdl
ENSDARG00000043468,sytl3,ENSMUSG00000041831,Sytl3
ENSDARG00000016749,slco1c1,ENSMUSG00000030235,Slco1c1
ENSDARG00000101438,lonp2,ENSMUSG00000047866,Lonp2
ENSDARG00000078986,mplkip,ENSMUSG00000094649,Gm7102
ENSDARG00000078986,mplkip,ENSMUSG00000012429,Mplkip
ENSDARG00000101432,rab11fip2,ENSMUSG00000040022,Rab11fip2
ENSDARG00000099108,clic6,ENSMUSG00000022949,Clic6
ENSDARG00000101331,tekt1,ENSMUSG00000020799,Tekt1
ENSDARG00000040712,adprh,ENSMUSG00000002844,Adprh
ENSDARG00000019459,elf2a,ENSMUSG00000037174,Elf2
ENSDARG00000007135,cnot3a,ENSMUSG00000035632,Cnot3
ENSDARG00000006812,wdr26b,ENSMUSG00000038733,Wdr26
ENSDARG00000070818,pax7b,ENSMUSG00000028736,Pax7
ENSDARG00000034975,gpr157,ENSMUSG00000047875,Gpr157
ENSDARG00000093901,trhr2,ENSMUSG00000039079,Trhr2
ENSDARG00000010738,zgc:101716,ENSMUSG00000101892,9130401M01Rik
ENSDARG00000010738,zgc:101716,ENSMUSG00000022362,Gm29394
ENSDARG00000056085,mob4,ENSMUSG00000025979,Mob4
ENSDARG00000044524,def6b,ENSMUSG00000002257,Def6
ENSDARG00000029051,gbe1a,ENSMUSG00000022707,Gbe1
ENSDARG00000011837,zgc:100846,ENSMUSG00000028300,C9orf72
ENSDARG00000011506,lpcat1,ENSMUSG00000021608,Lpcat1
ENSDARG00000020250,rhoj,ENSMUSG00000046768,Rhoj
ENSDARG00000102159,ly6m6,ENSMUSG00000037145,2210407C18Rik
ENSDARG00000102159,ly6m6,ENSMUSG00000013653,1810065E05Rik
ENSDARG00000102159,ly6m6,ENSMUSG00000058287,Gm12253
ENSDARG00000102159,ly6m6,ENSMUSG00000011632,Pinlyp
ENSDARG00000102159,ly6m6,ENSMUSG00000013643,Lypd8
ENSDARG00000062904,idua,ENSMUSG00000033540,Idua
ENSDARG00000008858,cyp7b1,ENSMUSG00000039519,Cyp7b1
ENSDARG00000036298,rps13,ENSMUSG00000090862,Rps13
ENSDARG00000032985,mrpl27,ENSMUSG00000024414,Mrpl27
ENSDARG00000054741,prkg2,ENSMUSG00000029334,Prkg2
ENSDARG00000086450,tdg.2,ENSMUSG00000034674,Tdg
ENSDARG00000018902,pes,ENSMUSG00000020430,Pes1
ENSDARG00000055659,gpr161,ENSMUSG00000040836,Gpr161
ENSDARG00000054942,lgals2a,ENSMUSG00000043501,Lgals2
ENSDARG00000062226,ino80db,ENSMUSG00000040865,Ino80d
ENSDARG00000010186,myo3a,ENSMUSG00000025716,Myo3a
ENSDARG00000036031,sept5b,ENSMUSG00000116594,Gm49601
ENSDARG00000036031,sept5b,ENSMUSG00000072214,Sept5
ENSDARG00000040163,prim1,ENSMUSG00000025395,Prim1
ENSDARG00000029830,myf6,ENSMUSG00000035923,Myf6
ENSDARG00000061024,rabggta,ENSMUSG00000040472,Rabggta
ENSDARG00000076913,eme1,ENSMUSG00000039055,Eme1
ENSDARG00000109654,cmklrl2,ENSMUSG00000042190,Cmklr1
ENSDARG00000079915,pot1,ENSMUSG00000029676,Pot1a
ENSDARG00000079915,pot1,ENSMUSG00000024174,Pot1b
ENSDARG00000054154,bms1,ENSMUSG00000030138,Bms1
ENSDARG00000045626,nek8,ENSMUSG00000017405,Nek8
ENSDARG00000097485,cfap99,ENSMUSG00000109572,Cfap99
ENSDARG00000006074,uck2a,ENSMUSG00000026558,Uck2
ENSDARG00000010255,bin2b,ENSMUSG00000098112,Bin2
ENSDARG00000060312,wdr62,ENSMUSG00000019988,Nedd1
ENSDARG00000060312,wdr62,ENSMUSG00000035295,Wdr38
ENSDARG00000060312,wdr62,ENSMUSG00000037020,Wdr62
ENSDARG00000060312,wdr62,ENSMUSG00000021222,Dcaf4
ENSDARG00000053483,zgc:113054,ENSMUSG00000022947,Cbr3
ENSDARG00000053483,zgc:113054,ENSMUSG00000022209,Dhrs2
ENSDARG00000087784,si:dkeyp-110a12.4,ENSMUSG00000073747,Gm7534
ENSDARG00000060865,scai,ENSMUSG00000035236,Scai
ENSDARG00000038787,tmub1,ENSMUSG00000028958,Tmub1
ENSDARG00000091348,rtn3,ENSMUSG00000024758,Rtn3
ENSDARG00000035686,mon1ba,ENSMUSG00000078908,Mon1b
ENSDARG00000043553,ches1,ENSMUSG00000033713,Foxn3
ENSDARG00000013004,tdg.1,ENSMUSG00000034674,Tdg
ENSDARG00000075942,FRMD5,ENSMUSG00000027238,Frmd5
ENSDARG00000013892,sorl1,ENSMUSG00000049313,Sorl1
ENSDARG00000053558,rtkn2a,ENSMUSG00000037846,Rtkn2
ENSDARG00000061517,lrp1bb,ENSMUSG00000049252,Lrp1b
ENSDARG00000005513,naca,ENSMUSG00000061315,Naca
ENSDARG00000036058,gnao1b,ENSMUSG00000031748,Gnao1
ENSDARG00000009868,dcaf11,ENSMUSG00000022214,Dcaf11
ENSDARG00000056078,rftn2,ENSMUSG00000025978,Rftn2
ENSDARG00000005595,adgb,ENSMUSG00000050994,Adgb
ENSDARG00000090230,tmem108,ENSMUSG00000042757,Tmem108
ENSDARG00000035958,tnni2b.1,ENSMUSG00000031097,Tnni2
ENSDARG00000016253,ralab,ENSMUSG00000008859,Rala
ENSDARG00000029058,rbbp4,ENSMUSG00000057236,Rbbp4
ENSDARG00000058873,ptpdc1b,ENSMUSG00000038042,Ptpdc1
ENSDARG00000051939,pcxb,ENSMUSG00000024892,Pcx
ENSDARG00000053575,gpat2,ENSMUSG00000046338,Gpat2
ENSDARG00000077297,nbr1a,ENSMUSG00000017119,Nbr1
ENSDARG00000103019,gstp2,ENSMUSG00000038155,Gstp2
ENSDARG00000103019,gstp2,ENSMUSG00000060803,Gstp1
ENSDARG00000103019,gstp2,ENSMUSG00000058216,Gstp3
ENSDARG00000103019,gstp2,ENSMUSG00000004038,Gstm3
ENSDARG00000103019,gstp2,ENSMUSG00000040562,Gstm2
ENSDARG00000103019,gstp2,ENSMUSG00000068762,Gstm6
ENSDARG00000103019,gstp2,ENSMUSG00000091561,Gm6665
ENSDARG00000103019,gstp2,ENSMUSG00000058135,Gstm1
ENSDARG00000103019,gstp2,ENSMUSG00000025934,Gsta3
ENSDARG00000103019,gstp2,ENSMUSG00000004035,Gstm7
ENSDARG00000076568,sec61b,ENSMUSG00000053317,Sec61b
ENSDARG00000076568,sec61b,ENSMUSG00000092116,Gm10320
ENSDARG00000100715,tlk1b,ENSMUSG00000041997,Tlk1
ENSDARG00000044001,lgals3b,ENSMUSG00000068220,Lgals1
ENSDARG00000044001,lgals3b,ENSMUSG00000053522,Lgals7
ENSDARG00000044001,lgals3b,ENSMUSG00000024972,Lgals12
ENSDARG00000045019,aamp,ENSMUSG00000006299,Aamp
ENSDARG00000091560,slc6a19a.2,ENSMUSG00000021565,Slc6a19
ENSDARG00000006383,stxbp5l,ENSMUSG00000022829,Stxbp5l
ENSDARG00000003808,aqp3a,ENSMUSG00000028435,Aqp3
ENSDARG00000039699,fam204a,ENSMUSG00000057858,Fam204a
ENSDARG00000009438,myog,ENSMUSG00000026459,Myog
ENSDARG00000015471,chd1l,ENSMUSG00000028089,Chd1l
ENSDARG00000079440,coro2ba,ENSMUSG00000041729,Coro2b
ENSDARG00000060683,lrsam1,ENSMUSG00000026792,Lrsam1
ENSDARG00000075253,pik3cb,ENSMUSG00000032462,Pik3cb
ENSDARG00000071841,si:dkey-32n7.9,ENSMUSG00000033200,Tpsg1
ENSDARG00000071841,si:dkey-32n7.9,ENSMUSG00000034039,Prss29
ENSDARG00000071841,si:dkey-32n7.9,ENSMUSG00000024171,Prss28
ENSDARG00000071841,si:dkey-32n7.9,ENSMUSG00000024173,Tpsab1
ENSDARG00000071841,si:dkey-32n7.9,ENSMUSG00000033825,Tpsb2
ENSDARG00000027620,bco2l,ENSMUSG00000032066,Bco2
ENSDARG00000008805,orc3,ENSMUSG00000040044,Orc3
ENSDARG00000102607,pmpca,ENSMUSG00000026926,Pmpca
ENSDARG00000019404,atp5f1d,ENSMUSG00000003072,Atp5d
ENSDARG00000057918,tsc1b,ENSMUSG00000026812,Tsc1
ENSDARG00000032126,scg5,ENSMUSG00000023236,Scg5
ENSDARG00000056228,pld1a,ENSMUSG00000027695,Pld1
ENSDARG00000063040,btbd11b,ENSMUSG00000020042,Btbd11
ENSDARG00000019532,fads2,ENSMUSG00000075217,4833423E24Rik
ENSDARG00000037961,rcn3,ENSMUSG00000019539,Rcn3
ENSDARG00000053082,thada,ENSMUSG00000024251,Thada
ENSDARG00000025032,nr3c1,ENSMUSG00000024431,Nr3c1
ENSDARG00000016156,fam53b,ENSMUSG00000030956,Fam53b
ENSDARG00000060646,senp5,ENSMUSG00000005204,Senp3
ENSDARG00000009459,slc35e4,ENSMUSG00000048807,Slc35e4
ENSDARG00000089066,nhsl2,ENSMUSG00000079481,Nhsl2
ENSDARG00000052455,porcnl,ENSMUSG00000031169,Porcn
ENSDARG00000034105,mtus1b,ENSMUSG00000045636,Mtus1
ENSDARG00000103117,tmprss4a,ENSMUSG00000031995,St14
ENSDARG00000026835,slc25a32b,ENSMUSG00000022299,Slc25a32
ENSDARG00000070399,alg2,ENSMUSG00000039740,Alg2
ENSDARG00000061819,wscd2,ENSMUSG00000063430,Wscd2
ENSDARG00000044688,dusp4,ENSMUSG00000031530,Dusp4
ENSDARG00000052386,cldnd1b,ENSMUSG00000022744,Cldnd1
ENSDARG00000094747,si:ch211-197g15.6,ENSMUSG00000028037,Ifi44
ENSDARG00000094747,si:ch211-197g15.6,ENSMUSG00000039146,Ifi44l
ENSDARG00000101786,si:ch211-134a4.6,ENSMUSG00000037145,2210407C18Rik
ENSDARG00000101786,si:ch211-134a4.6,ENSMUSG00000013653,1810065E05Rik
ENSDARG00000101786,si:ch211-134a4.6,ENSMUSG00000058287,Gm12253
ENSDARG00000101786,si:ch211-134a4.6,ENSMUSG00000011632,Pinlyp
ENSDARG00000101786,si:ch211-134a4.6,ENSMUSG00000013643,Lypd8
ENSDARG00000034427,jpt2,ENSMUSG00000024165,Jpt2
ENSDARG00000041361,ttk,ENSMUSG00000038379,Ttk
ENSDARG00000073869,pdzrn3b,ENSMUSG00000035357,Pdzrn3
ENSDARG00000063474,arfgef1,ENSMUSG00000067851,Arfgef1
ENSDARG00000087197,ros1,ENSMUSG00000019893,Ros1
ENSDARG00000089742,fam161a,ENSMUSG00000049811,Fam161a
ENSDARG00000102556,nfat5b,ENSMUSG00000003847,Nfat5
ENSDARG00000055225,dock8,ENSMUSG00000052085,Dock8
ENSDARG00000007277,myf5,ENSMUSG00000000435,Myf5
ENSDARG00000060951,polg,ENSMUSG00000039176,Polg
ENSDARG00000076542,pogzb,ENSMUSG00000109129,Gm44973
ENSDARG00000076542,pogzb,ENSMUSG00000051184,Zfp524
ENSDARG00000076542,pogzb,ENSMUSG00000036916,Zfp280c
ENSDARG00000076542,pogzb,ENSMUSG00000055633,Zfp580
ENSDARG00000054224,ipo11,ENSMUSG00000042590,Ipo11
ENSDARG00000002949,ppp6c,ENSMUSG00000026753,Ppp6c
ENSDARG00000044161,grid1b,ENSMUSG00000041078,Grid1
ENSDARG00000037958,nosip,ENSMUSG00000003421,Nosip
ENSDARG00000074527,chst15,ENSMUSG00000030930,Chst15
ENSDARG00000067741,itpkcb,ENSMUSG00000003752,Itpkc
ENSDARG00000024311,nsmce4a,ENSMUSG00000109864,Eid3
ENSDARG00000062134,kcnab2b,ENSMUSG00000028931,Kcnab2
ENSDARG00000029621,sgms1,ENSMUSG00000040451,Sgms1
ENSDARG00000103060,ly6m7,ENSMUSG00000037145,2210407C18Rik
ENSDARG00000103060,ly6m7,ENSMUSG00000013653,1810065E05Rik
ENSDARG00000103060,ly6m7,ENSMUSG00000058287,Gm12253
ENSDARG00000103060,ly6m7,ENSMUSG00000011632,Pinlyp
ENSDARG00000103060,ly6m7,ENSMUSG00000013643,Lypd8
ENSDARG00000051890,hp,ENSMUSG00000048400,Prss54
ENSDARG00000015222,cbll1,ENSMUSG00000020659,Cbll1
ENSDARG00000070798,pmvk,ENSMUSG00000027952,Pmvk
ENSDARG00000056932,tfip11,ENSMUSG00000029345,Tfip11
ENSDARG00000061896,slco2a1,ENSMUSG00000032548,Slco2a1
ENSDARG00000029546,grem1a,ENSMUSG00000074934,Grem1
ENSDARG00000005314,CALHM1 (1 of many),ENSMUSG00000079258,Calhm1
ENSDARG00000062123,agap1,ENSMUSG00000055013,Agap1
ENSDARG00000030759,melk,ENSMUSG00000035683,Melk
ENSDARG00000034117,rarga,ENSMUSG00000001288,Rarg
ENSDARG00000043555,tmem30ab,ENSMUSG00000032328,Tmem30a
ENSDARG00000100157,tamm41,ENSMUSG00000030316,Tamm41
ENSDARG00000014361,tmbim4,ENSMUSG00000020225,Tmbim4
ENSDARG00000062381,si:ch211-238n5.4,ENSMUSG00000037172,E330009J07Rik
ENSDARG00000033742,nt5c1bb,ENSMUSG00000020622,Nt5c1b
ENSDARG00000001733,gulp1a,ENSMUSG00000056870,Gulp1
ENSDARG00000036965,rnf24,ENSMUSG00000048911,Rnf24
ENSDARG00000070795,eaf1,ENSMUSG00000021890,Eaf1
ENSDARG00000020741,fga,ENSMUSG00000028001,Fga
ENSDARG00000009493,MAP3K13,ENSMUSG00000033618,Map3k13
ENSDARG00000079716,sin3aa,ENSMUSG00000042557,Sin3a
ENSDARG00000042518,hipk2,ENSMUSG00000061436,Hipk2
ENSDARG00000077075,fastk,ENSMUSG00000028959,Fastk
ENSDARG00000028721,mapk14b,ENSMUSG00000053436,Mapk14
ENSDARG00000068143,slc39a6,ENSMUSG00000024270,Slc39a6
ENSDARG00000104808,jak2a,ENSMUSG00000024789,Jak2
ENSDARG00000103730,vgll4b,ENSMUSG00000030315,Vgll4
ENSDARG00000071197,usp40,ENSMUSG00000005501,Usp40
ENSDARG00000007151,kcnk2b,ENSMUSG00000037624,Kcnk2
ENSDARG00000027825,naa50,ENSMUSG00000022698,Naa50
ENSDARG00000033738,zgc:153867,ENSMUSG00000039824,Myl6b
ENSDARG00000033738,zgc:153867,ENSMUSG00000090841,Myl6
ENSDARG00000026224,fanci,ENSMUSG00000039187,Fanci
ENSDARG00000001760,tnxba,ENSMUSG00000033327,Tnxb
ENSDARG00000030367,metrn,ENSMUSG00000002274,Metrn
ENSDARG00000056892,mpp6a,ENSMUSG00000038388,Mpp6
ENSDARG00000100722,si:ch211-160f23.7,ENSMUSG00000056596,Trnp1
ENSDARG00000096473,mcat,ENSMUSG00000048755,Mcat
ENSDARG00000029445,zgc:56676,ENSMUSG00000006941,Eif1b
ENSDARG00000077045,scg5,ENSMUSG00000023236,Scg5
ENSDARG00000039522,tubb2,ENSMUSG00000045136,Tubb2b
ENSDARG00000039522,tubb2,ENSMUSG00000058672,Tubb2a
ENSDARG00000016613,mcat,ENSMUSG00000048755,Mcat
ENSDARG00000003655,tmem59l,ENSMUSG00000035964,Tmem59l
ENSDARG00000091832,MDFIC2,ENSMUSG00000090667,Gm765
ENSDARG00000039343,ahcyl2,ENSMUSG00000029772,Ahcyl2
ENSDARG00000063509,lrrc58b,ENSMUSG00000034158,Lrrc58
ENSDARG00000034434,igf1rb,ENSMUSG00000005533,Igf1r
ENSDARG00000056986,dact2,ENSMUSG00000048826,Dact2
ENSDARG00000031382,reep2,ENSMUSG00000038555,Reep2
ENSDARG00000035905,slc25a44b,ENSMUSG00000050144,Slc25a44
ENSDARG00000030448,sppl2,ENSMUSG00000035206,Sppl2b
ENSDARG00000058561,fbxo30a,ENSMUSG00000047648,Fbxo30
ENSDARG00000006545,rgp1,ENSMUSG00000028468,Rgp1
ENSDARG00000094587,si:dkey-35m8.1,ENSMUSG00000066964,Tmem211
ENSDARG00000098408,stbd1,ENSMUSG00000047963,Stbd1
ENSDARG00000013414,lin7a,ENSMUSG00000019906,Lin7a
ENSDARG00000101353,f13b,ENSMUSG00000026368,F13b
ENSDARG00000070448,grk4,ENSMUSG00000052783,Grk4
ENSDARG00000104771,timm44,ENSMUSG00000002949,Timm44
ENSDARG00000074441,gp1bb,ENSMUSG00000050761,Gp1bb
ENSDARG00000103553,sf3b3,ENSMUSG00000033732,Sf3b3
ENSDARG00000067676,plcl1,ENSMUSG00000038349,Plcl1
ENSDARG00000068148,arrdc1a,ENSMUSG00000073380,Arrdc5
ENSDARG00000071353,si:ch211-235e9.8,ENSMUSG00000037161,Mgarp
ENSDARG00000006838,eef1a2,ENSMUSG00000016349,Eef1a2
ENSDARG00000098862,plpp4,ENSMUSG00000070366,Plpp4
ENSDARG00000005154,aspa,ENSMUSG00000020774,Aspa
ENSDARG00000097055,si:ch211-284f22.3,ENSMUSG00000043614,Vps37d
ENSDARG00000016153,dag1,ENSMUSG00000039952,Dag1
ENSDARG00000061472,gba2,ENSMUSG00000028467,Gba2
ENSDARG00000058871,zgc:171857,ENSMUSG00000037816,Fbxw17
ENSDARG00000070522,cacna1i,ENSMUSG00000022416,Cacna1i
ENSDARG00000042282,itga6a,ENSMUSG00000027111,Itga6
ENSDARG00000074117,si:dkey-1h24.2,ENSMUSG00000030898,Cckbr
ENSDARG00000044642,sc5d,ENSMUSG00000032018,Sc5d
ENSDARG00000075887,herc3,ENSMUSG00000029804,Herc3
ENSDARG00000077409,cby1,ENSMUSG00000034689,4921530L21Rik
ENSDARG00000077409,cby1,ENSMUSG00000050087,Cby3
ENSDARG00000077409,cby1,ENSMUSG00000017049,Ccdc70
ENSDARG00000077409,cby1,ENSMUSG00000034913,Spert
ENSDARG00000077409,cby1,ENSMUSG00000022428,Cby1
ENSDARG00000078644,theg,ENSMUSG00000020317,Theg
ENSDARG00000061124,srpra,ENSMUSG00000032042,Srpr
ENSDARG00000101260,GPATCH2,ENSMUSG00000039210,Gpatch2
ENSDARG00000089042,foxb1a,ENSMUSG00000059246,Foxb1
ENSDARG00000020054,aox6,ENSMUSG00000079554,Aox2
ENSDARG00000020054,aox6,ENSMUSG00000063558,Aox1
ENSDARG00000020054,aox6,ENSMUSG00000038242,Aox4
ENSDARG00000020054,aox6,ENSMUSG00000064294,Aox3
ENSDARG00000071325,cbarpb,ENSMUSG00000035640,Cbarp
ENSDARG00000015449,fut8a,ENSMUSG00000021065,Fut8
ENSDARG00000052567,tmem35,ENSMUSG00000033578,Tmem35a
ENSDARG00000045519,sfmbt2,ENSMUSG00000061186,Sfmbt2
ENSDARG00000060196,lhpp,ENSMUSG00000030946,Lhpp
ENSDARG00000087793,si:dkey-54n8.2,ENSMUSG00000044328,Trp53i13
ENSDARG00000036059,tmppe,ENSMUSG00000079260,Tmppe
ENSDARG00000036865,slc2a12,ENSMUSG00000037490,Slc2a12
ENSDARG00000038113,rprd1b,ENSMUSG00000027651,Rprd1b
ENSDARG00000029157,med23,ENSMUSG00000019984,Med23
ENSDARG00000070076,actr2b,ENSMUSG00000020152,Actr2
ENSDARG00000096310,wu:fj64h06,ENSMUSG00000031832,Taf1c
ENSDARG00000023028,cdv3,ENSMUSG00000032803,Cdv3
ENSDARG00000041572,zfpm1,ENSMUSG00000049577,Zfpm1
ENSDARG00000068279,si:ch211-240b21.2,ENSMUSG00000043872,Zmym1
ENSDARG00000044525,pparda,ENSMUSG00000002250,Ppard
ENSDARG00000097651,tgm8,ENSMUSG00000027403,Tgm6
ENSDARG00000097651,tgm8,ENSMUSG00000027401,Tgm3
ENSDARG00000105581,si:ch211-69e13.6,ENSMUSG00000078719,Msmp
ENSDARG00000007769,sult5a1,ENSMUSG00000000739,Sult5a1
ENSDARG00000007320,rpl7,ENSMUSG00000043716,Rpl7
ENSDARG00000054196,slc38a8b,ENSMUSG00000034224,Slc38a8
ENSDARG00000055162,zhx2a,ENSMUSG00000071757,Zhx2
ENSDARG00000077228,ntrk3a,ENSMUSG00000059146,Ntrk3
ENSDARG00000033596,polr2c,ENSMUSG00000031783,Polr2c
ENSDARG00000020482,nono,ENSMUSG00000031311,Nono
ENSDARG00000100789,plgrkt,ENSMUSG00000016495,Plgrkt
ENSDARG00000042874,phlda2,ENSMUSG00000010760,Phlda2
ENSDARG00000018121,cenpj,ENSMUSG00000064128,Cenpj
ENSDARG00000036060,exosc6,ENSMUSG00000109941,Exosc6
ENSDARG00000006368,crlf1b,ENSMUSG00000007888,Crlf1
ENSDARG00000035868,spire1a,ENSMUSG00000024533,Spire1
ENSDARG00000069171,gramd4a,ENSMUSG00000035900,Gramd4
ENSDARG00000104023,mag,ENSMUSG00000036634,Mag
ENSDARG00000026862,aktip,ENSMUSG00000031667,Aktip
ENSDARG00000057184,zgc:55781,ENSMUSG00000039182,AW209491
ENSDARG00000104277,BX942846.1,ENSMUSG00000064293,Cntn4
ENSDARG00000059963,polk,ENSMUSG00000021668,Polk
ENSDARG00000021905,derl1,ENSMUSG00000022365,Derl1
ENSDARG00000039328,ccndbp1,ENSMUSG00000023572,Ccndbp1
ENSDARG00000098907,abraxas2,ENSMUSG00000030965,Abraxas2
ENSDARG00000102362,slc25a12,ENSMUSG00000027010,Slc25a12
ENSDARG00000031164,tuba8l2,ENSMUSG00000026202,Tuba4a
ENSDARG00000078073,nudt5,ENSMUSG00000025817,Nudt5
ENSDARG00000038635,magoh,ENSMUSG00000030188,Magohb
